id,price,airline,duration,travelDate,lookupDate
IyERFoCUU8AUQRlqbFpMlS00G,215.6,UA,521,"Thu, 19 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
IyERFoCUU8AUQRlqbFpMlS00K,230.6,UA,524,"Thu, 19 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
IyERFoCUU8AUQRlqbFpMlS00I,235.6,UA,503,"Thu, 19 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
IyERFoCUU8AUQRlqbFpMlS006,273.1,VX,405,"Thu, 19 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
IyERFoCUU8AUQRlqbFpMlS00A,318.1,UA,407,"Thu, 19 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
IyERFoCUU8AUQRlqbFpMlS00D,318.1,UA,417,"Thu, 19 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
IyERFoCUU8AUQRlqbFpMlS00E,318.1,UA,419,"Thu, 19 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
IyERFoCUU8AUQRlqbFpMlS008,318.1,UA,399,"Thu, 19 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
IyERFoCUU8AUQRlqbFpMlS00F,318.1,UA,419,"Thu, 19 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
IyERFoCUU8AUQRlqbFpMlS007,318.1,UA,395,"Thu, 19 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
IyERFoCUU8AUQRlqbFpMlS00B,318.1,UA,407,"Thu, 19 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
Oh2GXHPVVB1LUcmoFoZzeL004,134.6,SY,490,"Sat, 05 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
Oh2GXHPVVB1LUcmoFoZzeL001,168.1,B6,404,"Sat, 05 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
Oh2GXHPVVB1LUcmoFoZzeL002,168.1,VX,405,"Sat, 05 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
Oh2GXHPVVB1LUcmoFoZzeL003,168.1,B6,408,"Sat, 05 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
Oh2GXHPVVB1LUcmoFoZzeL00E,176.6,B6,632,"Sat, 05 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
Oh2GXHPVVB1LUcmoFoZzeL00A,176.6,B6,598,"Sat, 05 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
Oh2GXHPVVB1LUcmoFoZzeL009,200.6,UA,533,"Sat, 05 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
Oh2GXHPVVB1LUcmoFoZzeL007,200.6,UA,528,"Sat, 05 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
Oh2GXHPVVB1LUcmoFoZzeL00B,215.6,UA,511,"Sat, 05 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
Oh2GXHPVVB1LUcmoFoZzeL00G,215.6,UA,559,"Sat, 05 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
Oh2GXHPVVB1LUcmoFoZzeL00D,215.6,UA,528,"Sat, 05 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
Oh2GXHPVVB1LUcmoFoZzeL00J,215.6,UA,592,"Sat, 05 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
Oh2GXHPVVB1LUcmoFoZzeL00C,215.6,UA,522,"Sat, 05 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
Oh2GXHPVVB1LUcmoFoZzeL00H,215.6,UA,586,"Sat, 05 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
Oh2GXHPVVB1LUcmoFoZzeL00K,215.6,UA,628,"Sat, 05 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
Oh2GXHPVVB1LUcmoFoZzeL00I,218.6,AS,580,"Sat, 05 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
Oh2GXHPVVB1LUcmoFoZzeL00F,230.6,UA,520,"Sat, 05 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
Oh2GXHPVVB1LUcmoFoZzeL006,318.1,UA,400,"Sat, 05 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
Oh2GXHPVVB1LUcmoFoZzeL008,318.1,UA,406,"Sat, 05 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
Oh2GXHPVVB1LUcmoFoZzeL005,318.1,UA,399,"Sat, 05 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
CChGxc6MIg3U60j6FQzZiB001,238.1,B6,409,"Mon, 23 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
CChGxc6MIg3U60j6FQzZiB00E,246.61,B6,702,"Mon, 23 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
CChGxc6MIg3U60j6FQzZiB00D,246.61,B6,558,"Mon, 23 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
CChGxc6MIg3U60j6FQzZiB002,273.1,B6,404,"Mon, 23 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
CChGxc6MIg3U60j6FQzZiB005,273.1,VX,411,"Mon, 23 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
CChGxc6MIg3U60j6FQzZiB003,273.1,VX,405,"Mon, 23 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
CChGxc6MIg3U60j6FQzZiB004,273.1,B6,408,"Mon, 23 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
CChGxc6MIg3U60j6FQzZiB00C,274.6,SY,490,"Mon, 23 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
CChGxc6MIg3U60j6FQzZiB00A,274.6,SY,485,"Mon, 23 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
CChGxc6MIg3U60j6FQzZiB00F,299.61,B6,598,"Mon, 23 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
CChGxc6MIg3U60j6FQzZiB006,318.1,UA,399,"Mon, 23 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
CChGxc6MIg3U60j6FQzZiB007,318.1,UA,399,"Mon, 23 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
CChGxc6MIg3U60j6FQzZiB008,318.1,UA,407,"Mon, 23 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
CChGxc6MIg3U60j6FQzZiB009,318.1,UA,417,"Mon, 23 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
CChGxc6MIg3U60j6FQzZiB00G,319.6,B6,605,"Mon, 23 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
CChGxc6MIg3U60j6FQzZiB00I,319.6,B6,632,"Mon, 23 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
CChGxc6MIg3U60j6FQzZiB00K,359.6,UA,540,"Mon, 23 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
CChGxc6MIg3U60j6FQzZiB00H,366.6,UA,503,"Mon, 23 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
CChGxc6MIg3U60j6FQzZiB00J,366.6,UA,521,"Mon, 23 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
CChGxc6MIg3U60j6FQzZiB00B,368.1,UA,419,"Mon, 23 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
T1DhPb80ofNUg7flYrW9WA003,446.6,SY,620,"Sun, 29 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
T1DhPb80ofNUg7flYrW9WA002,501.6,SY,485,"Sun, 29 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
T1DhPb80ofNUg7flYrW9WA00B,529.6,UA,842,"Sun, 29 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
T1DhPb80ofNUg7flYrW9WA001,536.8,B6,409,"Sun, 29 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
T1DhPb80ofNUg7flYrW9WA004,601.62,B6,404,"Sun, 29 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
T1DhPb80ofNUg7flYrW9WA00K,653.6,UA,612,"Sun, 29 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
T1DhPb80ofNUg7flYrW9WA009,666.6,B6,558,"Sun, 29 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
T1DhPb80ofNUg7flYrW9WA00A,677.09,B6,606,"Sun, 29 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
T1DhPb80ofNUg7flYrW9WA005,683.1,VX,405,"Sun, 29 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
T1DhPb80ofNUg7flYrW9WA006,683.1,VX,411,"Sun, 29 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
T1DhPb80ofNUg7flYrW9WA00E,718.6,AS,580,"Sun, 29 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
T1DhPb80ofNUg7flYrW9WA007,736.63,B6,408,"Sun, 29 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
T1DhPb80ofNUg7flYrW9WA00I,745.14,B6,527,"Sun, 29 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
T1DhPb80ofNUg7flYrW9WA00F,747.6,UA,514,"Sun, 29 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
T1DhPb80ofNUg7flYrW9WA00G,747.6,UA,514,"Sun, 29 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
T1DhPb80ofNUg7flYrW9WA00J,747.6,UA,526,"Sun, 29 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
T1DhPb80ofNUg7flYrW9WA00H,747.6,UA,518,"Sun, 29 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
T1DhPb80ofNUg7flYrW9WA00D,747.6,UA,497,"Sun, 29 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
T1DhPb80ofNUg7flYrW9WA00C,747.6,UA,483,"Sun, 29 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
T1DhPb80ofNUg7flYrW9WA008,758.1,VX,405,"Sun, 29 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
2FCkZJisDxMVJdbJnlG8RD002,118.1,B6,408,"Wed, 18 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
2FCkZJisDxMVJdbJnlG8RD003,118.1,B6,409,"Wed, 18 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
2FCkZJisDxMVJdbJnlG8RD001,118.1,B6,404,"Wed, 18 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
2FCkZJisDxMVJdbJnlG8RD007,134.6,SY,490,"Wed, 18 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
2FCkZJisDxMVJdbJnlG8RD006,134.6,SY,485,"Wed, 18 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
2FCkZJisDxMVJdbJnlG8RD00F,165.6,UA,623,"Wed, 18 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
2FCkZJisDxMVJdbJnlG8RD005,168.1,VX,406,"Wed, 18 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
2FCkZJisDxMVJdbJnlG8RD004,168.1,VX,405,"Wed, 18 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
2FCkZJisDxMVJdbJnlG8RD00I,176.6,B6,602,"Wed, 18 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
2FCkZJisDxMVJdbJnlG8RD00C,176.6,B6,588,"Wed, 18 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
2FCkZJisDxMVJdbJnlG8RD008,195.6,UA,505,"Wed, 18 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
2FCkZJisDxMVJdbJnlG8RD00G,199.6,UA,543,"Wed, 18 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
2FCkZJisDxMVJdbJnlG8RD00A,200.6,UA,524,"Wed, 18 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
2FCkZJisDxMVJdbJnlG8RD009,318.1,UA,395,"Wed, 18 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
2FCkZJisDxMVJdbJnlG8RD00E,318.1,UA,407,"Wed, 18 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
2FCkZJisDxMVJdbJnlG8RD00J,318.1,UA,419,"Wed, 18 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
2FCkZJisDxMVJdbJnlG8RD00H,318.1,UA,417,"Wed, 18 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
2FCkZJisDxMVJdbJnlG8RD00K,318.1,UA,419,"Wed, 18 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
2FCkZJisDxMVJdbJnlG8RD00B,318.1,UA,399,"Wed, 18 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
2FCkZJisDxMVJdbJnlG8RD00D,318.1,UA,407,"Wed, 18 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:10 GMT"
CvdyNdlTCp7RsmlMCOaYRK002,426.6,SY,490,"Sat, 28 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
CvdyNdlTCp7RsmlMCOaYRK001,517.45,B6,404,"Sat, 28 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
CvdyNdlTCp7RsmlMCOaYRK00F,520.6,UA,835,"Sat, 28 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
CvdyNdlTCp7RsmlMCOaYRK006,536.6,UA,565,"Sat, 28 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
CvdyNdlTCp7RsmlMCOaYRK007,536.6,UA,585,"Sat, 28 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
CvdyNdlTCp7RsmlMCOaYRK003,579.86,B6,408,"Sat, 28 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
CvdyNdlTCp7RsmlMCOaYRK009,588.35,B6,632,"Sat, 28 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
CvdyNdlTCp7RsmlMCOaYRK008,588.35,B6,598,"Sat, 28 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
CvdyNdlTCp7RsmlMCOaYRK00A,615.6,AS,580,"Sat, 28 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
CvdyNdlTCp7RsmlMCOaYRK004,618.1,VX,411,"Sat, 28 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
CvdyNdlTCp7RsmlMCOaYRK00B,650.75,B6,558,"Sat, 28 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
CvdyNdlTCp7RsmlMCOaYRK005,659.1,VX,405,"Sat, 28 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
CvdyNdlTCp7RsmlMCOaYRK00E,660.15,B6,636,"Sat, 28 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
CvdyNdlTCp7RsmlMCOaYRK00C,697.6,UA,495,"Sat, 28 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
CvdyNdlTCp7RsmlMCOaYRK00D,697.6,UA,506,"Sat, 28 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
CvdyNdlTCp7RsmlMCOaYRK00I,839.1,UA,407,"Sat, 28 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
CvdyNdlTCp7RsmlMCOaYRK00H,839.1,UA,399,"Sat, 28 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
CvdyNdlTCp7RsmlMCOaYRK00K,839.1,UA,411,"Sat, 28 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
CvdyNdlTCp7RsmlMCOaYRK00G,839.1,UA,395,"Sat, 28 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
CvdyNdlTCp7RsmlMCOaYRK00J,839.1,UA,407,"Sat, 28 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
7iDS2Qx3OuPP2YwkrwDqs7004,376.6,SY,485,"Mon, 30 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
7iDS2Qx3OuPP2YwkrwDqs7001,382.25,B6,404,"Mon, 30 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
7iDS2Qx3OuPP2YwkrwDqs7002,444.66,B6,408,"Mon, 30 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
7iDS2Qx3OuPP2YwkrwDqs700B,453.15,VX,625,"Mon, 30 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
7iDS2Qx3OuPP2YwkrwDqs7003,468.1,UA,399,"Mon, 30 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
7iDS2Qx3OuPP2YwkrwDqs700A,501.6,SY,490,"Mon, 30 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
7iDS2Qx3OuPP2YwkrwDqs7005,517.45,B6,409,"Mon, 30 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
7iDS2Qx3OuPP2YwkrwDqs700C,525.97,B6,558,"Mon, 30 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
7iDS2Qx3OuPP2YwkrwDqs7006,538.1,UA,395,"Mon, 30 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
7iDS2Qx3OuPP2YwkrwDqs7009,538.1,UA,419,"Mon, 30 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
7iDS2Qx3OuPP2YwkrwDqs7008,538.1,UA,417,"Mon, 30 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
7iDS2Qx3OuPP2YwkrwDqs7007,538.1,UA,399,"Mon, 30 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
7iDS2Qx3OuPP2YwkrwDqs700J,546.6,UA,552,"Mon, 30 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
7iDS2Qx3OuPP2YwkrwDqs700E,546.6,UA,532,"Mon, 30 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
7iDS2Qx3OuPP2YwkrwDqs700D,546.6,UA,519,"Mon, 30 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
7iDS2Qx3OuPP2YwkrwDqs700K,546.6,UA,563,"Mon, 30 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
7iDS2Qx3OuPP2YwkrwDqs700H,546.6,UA,538,"Mon, 30 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
7iDS2Qx3OuPP2YwkrwDqs700F,546.6,UA,533,"Mon, 30 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
7iDS2Qx3OuPP2YwkrwDqs700I,546.6,UA,548,"Mon, 30 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
7iDS2Qx3OuPP2YwkrwDqs700G,558.55,VX,505,"Mon, 30 Nov 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
Q28DqF1uR0INqrSTRVTmG2004,134.6,SY,490,"Wed, 02 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
Q28DqF1uR0INqrSTRVTmG2003,134.6,SY,485,"Wed, 02 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
Q28DqF1uR0INqrSTRVTmG2001,168.1,B6,404,"Wed, 02 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
Q28DqF1uR0INqrSTRVTmG200E,199.6,UA,557,"Wed, 02 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
Q28DqF1uR0INqrSTRVTmG200B,200.6,UA,541,"Wed, 02 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
Q28DqF1uR0INqrSTRVTmG2007,200.6,UA,518,"Wed, 02 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
Q28DqF1uR0INqrSTRVTmG200I,200.6,UA,635,"Wed, 02 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
Q28DqF1uR0INqrSTRVTmG200H,200.6,UA,627,"Wed, 02 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
Q28DqF1uR0INqrSTRVTmG2002,207.09,B6,408,"Wed, 02 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
Q28DqF1uR0INqrSTRVTmG200G,230.6,UA,552,"Wed, 02 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
Q28DqF1uR0INqrSTRVTmG200F,246.61,B6,500,"Wed, 02 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
Q28DqF1uR0INqrSTRVTmG200J,250.6,UA,520,"Wed, 02 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
Q28DqF1uR0INqrSTRVTmG200K,250.6,UA,522,"Wed, 02 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
Q28DqF1uR0INqrSTRVTmG2005,273.1,B6,409,"Wed, 02 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
Q28DqF1uR0INqrSTRVTmG2006,273.1,VX,411,"Wed, 02 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
Q28DqF1uR0INqrSTRVTmG200A,318.1,UA,400,"Wed, 02 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
Q28DqF1uR0INqrSTRVTmG2008,318.1,UA,398,"Wed, 02 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
Q28DqF1uR0INqrSTRVTmG2009,318.1,UA,399,"Wed, 02 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
Q28DqF1uR0INqrSTRVTmG200C,318.1,UA,415,"Wed, 02 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
Q28DqF1uR0INqrSTRVTmG200D,318.1,UA,418,"Wed, 02 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
LdR6g5cQS02TdoRVnoKgxL003,134.6,SY,490,"Sat, 12 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
LdR6g5cQS02TdoRVnoKgxL002,168.1,VX,405,"Sat, 12 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
LdR6g5cQS02TdoRVnoKgxL001,168.1,B6,404,"Sat, 12 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
LdR6g5cQS02TdoRVnoKgxL007,218.6,AS,580,"Sat, 12 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
LdR6g5cQS02TdoRVnoKgxL00C,246.61,B6,632,"Sat, 12 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
LdR6g5cQS02TdoRVnoKgxL00K,246.61,B6,702,"Sat, 12 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
LdR6g5cQS02TdoRVnoKgxL00E,265.6,UA,592,"Sat, 12 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
LdR6g5cQS02TdoRVnoKgxL009,265.6,UA,522,"Sat, 12 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
LdR6g5cQS02TdoRVnoKgxL00A,275.6,UA,512,"Sat, 12 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
LdR6g5cQS02TdoRVnoKgxL00F,279.6,B6,602,"Sat, 12 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
LdR6g5cQS02TdoRVnoKgxL00B,280.6,UA,524,"Sat, 12 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
LdR6g5cQS02TdoRVnoKgxL00D,290.6,UA,529,"Sat, 12 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
LdR6g5cQS02TdoRVnoKgxL00H,300.6,UA,564,"Sat, 12 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
LdR6g5cQS02TdoRVnoKgxL00G,310.6,UA,529,"Sat, 12 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
LdR6g5cQS02TdoRVnoKgxL00I,316.6,UA,528,"Sat, 12 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
LdR6g5cQS02TdoRVnoKgxL00J,316.6,UA,533,"Sat, 12 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
LdR6g5cQS02TdoRVnoKgxL004,318.1,UA,399,"Sat, 12 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:11 GMT"
